StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q3_8_TEXT,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q16,Q26,Q30,Q23,Q25,Q29,Q17,Q27,Q28,Q42,Q18,Q19,Q39,Q5_1,Q5_2,Q5_3,Q6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q36_1,Q36_2,Q36_3,Q36_4,Q38,id
2019-10-16 14:46:51,2019-10-16 14:49:12,0,195.240.148.135,100,140,1,2019-10-16 14:49:12,R_3qsXjYWcd3hhJSw,,,,,52.502197265625,4.95269775390625,anonymous,EN,2,7,5,,3,5,2,6,4,1,6,7,5,4,99,8,1,1,6,99,2,2,4,99,10,99,1,1,7,1,1,5,4,2,4,4,5,4,4,7,6,2,4,2,4,5,4,3,2,1647398677
2019-10-16 14:46:57,2019-10-16 14:50:28,0,84.85.181.226,100,210,1,2019-10-16 14:50:28,R_2dXxFDHSXR56gLj,,,,,51.9019927978515625,4.4936065673828125,anonymous,EN,1,6,5,,7,5,3,7,7,4,5,4,4,3,99,99,99,7,8,1,99,99,99,2,3,3,2,3,3,3,4,8,5,8,8,3,7,7,7,7,7,4,4,4,6,7,3,3,2,1582812168
2019-10-16 14:46:20,2019-10-16 14:54:34,0,212.182.158.223,100,493,1,2019-10-16 14:54:36,R_26maSholsCfqlBd,,,,,52.2996063232421875,5.238006591796875,anonymous,EN,2,50,3,,4,5,3,7,4,4,1,4,4,4,6,5,1,7,2,7,2,9,1,2,7,1,4,6,1,6,7,8,8,4,4,1,7,7,6,1,3,3,7,6,7,7,1,1,1,1484766368
2019-10-16 16:08:51,2019-10-16 16:11:09,0,84.107.100.124,100,138,1,2019-10-16 16:11:10,R_25uZpLU3r1T8jUQ,,,,,52.652801513671875,5.093597412109375,anonymous,EN,1,4,6,,4,5,6,6,5,4,4,6,6,5,6,8,1,99,99,99,4,2,6,2,7,3,3,4,5,6,3,5,4,3,4,4,5,4,3,3,4,4,3,3,4,5,4,3,1,1549054345
2019-10-16 16:10:23,2019-10-16 16:13:10,0,77.172.60.167,100,167,1,2019-10-16 16:13:10,R_3PBkA1vHkqzm0H4,,,,,52.2151031494140625,6.010406494140625,anonymous,EN,2,8,6,,3,3,2,6,5,4,2,5,3,5,6,5,3,5,4,5,1,1,1,2,7,3,5,5,5,2,2,1,1,1,1,3,1,1,1,1,1,2,1,2,7,6,5,2,1,1438527294
2019-10-16 16:11:34,2019-10-16 16:15:23,0,92.108.15.142,100,229,1,2019-10-16 16:15:24,R_308mZ17ypS5nwsO,,,,,52.2151947021484375,5.4622039794921875,anonymous,EN,1,39,7,,5,6,3,6,2,6,2,5,3,2,6,5,1,7,2,7,2,9,6,2,7,1,12,5,3,5,5,4,3,4,8,6,5,5,5,5,1,1,5,5,5,5,1,3,1,1484762070
2019-10-16 16:14:22,2019-10-16 16:16:28,0,213.233.252.73,100,126,1,2019-10-16 16:16:29,R_3lYdz5beHMu15DW,,,,,52.0811004638671875,5.421905517578125,anonymous,EN,1,19,6,,5,4,3,4,4,5,5,5,4,5,7,4,99,99,8,99,99,99,99,2,7,3,4,5,4,5,3,6,5,6,6,5,6,5,6,6,5,5,5,5,6,5,5,6,1,1484768285
2019-10-16 16:12:51,2019-10-16 16:16:29,0,77.173.116.207,100,217,1,2019-10-16 16:16:29,R_1n29T8vL48pMoBU,,,,,52.0630950927734375,5.135498046875,anonymous,EN,1,32,5,,5,6,3,6,4,6,5,5,4,3,4,4,1,7,7,3,3,2,1,2,9,3,3,3,4,3,4,5,5,4,6,5,5,6,6,4,5,6,6,3,6,6,3,3,1,1523416198
2019-10-16 16:11:28,2019-10-16 16:16:58,0,213.127.54.54,100,330,1,2019-10-16 16:16:59,R_zcZm2XKxxK4rjnr,,,,,52.0984039306640625,5.1342926025390625,anonymous,EN,2,24,6,,6,5,2,5,4,5,2,4,2,1,4,8,7,7,1,8,7,1,1,2,7,3,2,5,2,5,5,5,5,1,5,5,5,4,4,5,5,4,6,5,5,5,2,2,2,1504231090
2019-10-16 16:12:11,2019-10-16 16:17:31,0,213.10.61.167,100,320,1,2019-10-16 16:17:31,R_WxLum6DqaWfAIM1,,,,,51.807098388671875,5.2469024658203125,anonymous,EN,2,25,5,,3,4,1,7,2,5,2,2,2,2,99,99,99,7,4,7,4,1,4,2,9,5,5,1,4,1,1,6,6,6,6,6,5,6,3,4,1,2,4,3,4,7,2,2,1,1575306146
2019-10-16 16:11:42,2019-10-16 16:18:09,0,83.84.50.227,100,387,1,2019-10-16 16:18:09,R_Ug75XJgLxBrMU93,,,,,52.0973052978515625,4.4004058837890625,anonymous,EN,2,40,6,,5,2,6,5,3,3,4,5,2,2,6,5,1,7,2,7,2,9,8,2,7,3,12,7,1,6,7,6,6,8,4,7,7,7,6,6,3,4,3,7,7,7,1,2,1,1606659202
2019-10-16 16:11:46,2019-10-16 16:18:26,0,163.158.178.112,100,400,1,2019-10-16 16:18:27,R_2qf62u2e0JvidBj,,,,,52.0240020751953125,4.2754058837890625,anonymous,EN,1,20,5,,5,4,6,5,6,5,4,5,4,5,6,5,3,7,4,7,4,6,3,2,7,3,5,5,4,5,6,6,5,6,6,6,5,4,4,4,5,5,5,6,6,5,5,5,1,1484720469
2019-10-16 16:14:11,2019-10-16 16:19:06,0,94.215.221.247,100,295,1,2019-10-16 16:19:07,R_3kiUhDGZ5Xm3gAH,,,,,52.684906005859375,6.1811065673828125,anonymous,EN,1,41,6,,4,5,5,5,5,5,5,3,5,1,99,99,99,99,99,99,99,99,99,99,99,99,1,5,5,3,3,5,3,5,5,5,7,5,6,3,6,2,4,6,6,6,1,3,2,1606953719
2019-10-16 16:18:40,2019-10-16 16:22:18,0,217.121.59.222,100,217,1,2019-10-16 16:22:18,R_1kTwxPUQt7fpwAb,,,,,52.3957977294921875,6.2859039306640625,anonymous,EN,1,22,6,,4,7,3,5,3,5,5,6,5,4,4,99,1,7,4,7,2,6,3,2,7,2,2,6,4,5,6,2,4,3,6,6,6,5,6,2,2,3,2,6,6,6,4,4,2,1484707845
2019-10-16 16:11:31,2019-10-16 16:22:29,0,82.176.183.190,100,658,1,2019-10-16 16:22:29,R_VWum6smMMxqfoRz,,,,,51.489501953125,3.6284027099609375,anonymous,EN,2,36,5,,6,5,2,7,6,3,5,6,5,4,6,5,3,7,2,7,1,1,6,2,7,3,6,6,4,6,5,8,7,8,8,4,7,7,7,7,4,5,5,5,6,6,2,2,1,1484782522
2019-10-16 16:15:07,2019-10-16 16:23:23,0,77.172.0.179,100,495,1,2019-10-16 16:23:23,R_WkV5jrjBD7Iyw7v,,,,,51.80560302734375,5.8282012939453125,anonymous,EN,2,30,6,,4,7,2,7,6,6,2,4,2,6,6,5,3,7,4,7,7,1,99,2,7,3,6,5,4,3,5,5,7,4,1,8,4,4,5,5,3,7,6,7,7,7,1,1,1,1639671898
2019-10-16 16:20:45,2019-10-16 16:24:19,0,145.120.79.141,100,214,1,2019-10-16 16:24:19,R_12SDfKsqJAC6hHS,,,,,52.0684967041015625,5.1013946533203125,anonymous,EN,2,9,7,,2,4,3,5,3,3,2,2,2,2,99,99,99,99,99,99,99,99,99,2,7,3,4,4,6,5,5,2,2,2,2,4,4,5,3,6,2,3,6,3,5,6,2,2,1,1459027489
2019-10-16 16:20:22,2019-10-16 16:24:39,0,213.127.47.66,100,256,1,2019-10-16 16:24:39,R_2AG1tCpGUPaznot,,,,,52.3549041748046875,4.8379974365234375,anonymous,EN,2,15,5,,4,3,3,6,4,3,3,4,3,3,99,99,99,99,99,99,99,99,99,2,99,99,1,5,4,3,5,6,4,6,7,8,4,6,4,2,2,5,5,3,5,5,2,2,1,1484737294
2019-10-16 16:16:34,2019-10-16 16:25:22,0,77.162.123.234,100,528,1,2019-10-16 16:25:24,R_pFeISZRdgh0XvGN,,,,,50.9156036376953125,6.048095703125,anonymous,EN,1,20,6,,4,4,4,7,4,4,4,4,4,4,6,8,99,7,2,7,2,9,8,2,7,3,3,6,4,4,6,6,4,7,8,3,6,6,5,5,6,4,4,7,5,6,3,4,1,1484758509
2019-10-16 16:21:26,2019-10-16 16:25:46,0,86.80.142.171,100,259,1,2019-10-16 16:25:47,R_1JQ8AJQ5bm61SfL,,,,,52.1356964111328125,5.435394287109375,anonymous,EN,2,33,5,,6,6,2,7,3,5,3,6,3,2,6,8,3,7,4,7,99,99,1,2,9,3,4,4,3,3,5,8,5,1,3,3,5,5,5,5,5,2,2,4,4,4,1,2,1,1595015514
2019-10-16 16:17:27,2019-10-16 16:27:47,0,89.20.167.66,100,619,1,2019-10-16 16:27:49,R_1Cgz2KWFSALId7E,,,,,52.0323028564453125,5.083892822265625,anonymous,EN,1,36,5,,4,4,3,3,2,1,3,4,4,4,1,99,1,7,4,7,2,99,2,2,7,1,2,5,5,5,5,4,5,4,3,3,4,5,4,3,3,3,3,3,4,5,5,4,2,1414619561
2019-10-16 16:22:41,2019-10-16 16:28:15,0,62.194.156.179,100,334,1,2019-10-16 16:28:15,R_2Yh9ZsdUaycVJkw,,,,,53.1873931884765625,5.81689453125,anonymous,EN,2,30,7,,5,1,3,5,5,4,3,4,4,5,6,8,1,7,2,7,2,4,8,2,7,1,6,5,4,5,6,1,1,8,4,8,7,6,5,4,4,3,3,1,5,5,4,3,2,1484758498
2019-10-16 16:26:40,2019-10-16 16:29:04,0,85.148.123.110,100,143,1,2019-10-16 16:29:04,R_OjJUiegzvpiU7El,,,,,51.8368988037109375,4.9557037353515625,anonymous,EN,2,14,6,,5,6,5,5,2,2,2,2,1,1,6,5,3,7,2,7,2,9,8,2,7,3,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,4,1,1570551962
2019-10-16 16:32:47,2019-10-16 16:37:05,0,213.127.54.81,100,258,1,2019-10-16 16:37:06,R_1loCkl0ZVNPepsu,,,,,52.0984039306640625,5.1342926025390625,anonymous,EN,2,32,5,,3,6,2,6,3,6,2,4,2,2,4,99,99,7,4,7,99,99,99,2,7,3,3,4,4,3,5,8,7,1,3,8,4,4,4,4,3,4,4,4,5,5,1,4,1,1484780970
2019-10-16 16:29:06,2019-10-16 16:37:06,0,217.103.148.105,100,479,1,2019-10-16 16:37:07,R_2SJiEJO2BgWJnfA,,,,,51.89410400390625,5.414794921875,anonymous,EN,2,35,5,,4,6,5,6,2,6,4,4,4,4,99,99,99,99,99,99,99,99,99,2,3,1,2,1,7,1,1,1,1,2,3,1,1,3,1,3,2,3,1,1,4,4,4,4,2,1484758785
2019-10-16 16:32:14,2019-10-16 16:37:13,0,84.81.69.145,100,298,1,2019-10-16 16:37:13,R_3PZhYORkSlo2bgc,,,,,52.684906005859375,6.1811065673828125,anonymous,EN,1,18,6,,4,4,4,4,4,4,4,4,4,4,99,4,99,1,1,99,6,99,99,2,7,1,2,4,4,4,2,5,4,4,5,4,4,3,4,3,4,4,3,4,4,3,4,4,1,1484783670
2019-10-16 16:35:59,2019-10-16 16:37:34,0,85.148.123.110,100,94,1,2019-10-16 16:37:34,R_3kce4Qap6cM7NSD,,,,,51.8368988037109375,4.9557037353515625,anonymous,EN,2,19,7,,5,5,4,2,3,3,3,3,3,3,6,5,1,99,99,99,2,9,8,2,7,3,3,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,2,1570551962
2019-10-16 16:38:05,2019-10-16 16:41:04,0,84.241.202.170,100,179,1,2019-10-16 16:41:04,R_1Fy8TZGbts5yOen,,,,,51.919403076171875,4.4873046875,anonymous,EN,2,10,7,,7,7,3,5,1,4,2,6,6,2,99,99,99,1,99,4,99,99,99,2,7,99,2,4,2,2,4,3,1,1,8,8,4,4,4,7,5,1,3,7,6,5,1,1,1,1572920677
2019-10-16 16:50:08,2019-10-16 16:53:51,0,62.195.255.128,100,222,1,2019-10-16 16:53:51,R_3lSwD8uXLbzEiiS,,,,,51.960296630859375,4.5536956787109375,anonymous,EN,2,10,7,,6,4,1,6,3,4,3,6,4,3,99,99,99,99,99,99,99,99,99,2,99,99,1,3,6,1,4,2,2,6,4,8,7,3,3,7,5,6,3,6,6,7,1,4,2,1419191606
2019-10-16 16:46:20,2019-10-16 16:55:58,0,87.249.104.2,100,578,1,2019-10-16 16:55:59,R_29b3OXSoo5sT1RC,,,,,52.2200927734375,6.9615020751953125,anonymous,EN,1,7,5,,5,5,3,5,4,5,4,5,4,3,6,8,3,7,2,7,7,99,99,2,7,1,3,5,4,5,4,6,6,7,7,8,4,6,6,3,4,2,2,4,5,5,2,3,2,1625996780
2019-10-16 16:56:13,2019-10-16 17:00:28,0,82.169.57.185,100,255,1,2019-10-16 17:00:29,R_3Eg5aJqVePQ9lfR,,,,,53.2252960205078125,6.581298828125,anonymous,EN,1,49,6,,7,7,7,7,1,1,1,1,1,1,99,99,99,1,99,8,99,99,4,2,7,99,3,3,4,2,2,8,4,8,5,1,5,7,7,5,6,5,7,7,7,7,1,4,1,1535223166
2019-10-16 16:58:53,2019-10-16 17:02:40,0,94.214.216.91,100,227,1,2019-10-16 17:02:41,R_2t6JX0TgfJ7i89j,,,,,53.1566925048828125,7.0106964111328125,anonymous,EN,2,50,3,,4,6,1,7,4,4,1,1,1,1,99,99,99,99,99,99,99,99,99,2,7,3,3,4,4,2,4,6,5,3,1,1,4,5,4,2,1,1,6,6,5,5,1,1,1,1484722327
2019-10-16 17:01:48,2019-10-16 17:06:54,0,185.46.212.81,100,306,1,2019-10-16 17:06:54,R_3k65KVtvrEymH9N,,,,,52.3824005126953125,4.899505615234375,anonymous,EN,1,23,6,,4,5,4,6,5,5,4,4,5,4,6,5,2,7,2,7,4,6,3,2,7,1,6,5,4,4,5,5,4,6,5,5,4,5,4,3,3,3,5,4,5,3,4,4,1,1484718017
2019-10-16 17:08:29,2019-10-16 17:11:31,0,80.101.50.61,100,181,1,2019-10-16 17:11:32,R_116lQcH32B7LWQB,,,,,51.5666961669921875,4.6667022705078125,anonymous,EN,2,7,5,,4,5,2,5,4,4,2,2,2,1,99,99,99,99,99,99,99,99,99,2,9,3,2,5,4,3,5,8,5,1,1,8,4,7,6,6,6,5,6,4,3,6,2,2,1,1616297741
2019-10-16 17:10:34,2019-10-16 17:13:02,0,82.171.74.136,100,148,1,2019-10-16 17:13:03,R_6VAp8QE6bF1l9C1,,,,,51.4365997314453125,5.4801025390625,anonymous,EN,2,20,5,,7,7,1,6,7,7,7,7,7,7,1,1,7,5,1,7,1,5,2,2,4,5,1,1,3,4,3,5,5,5,6,7,6,6,6,6,5,4,3,6,5,6,6,6,1,1647708422
2019-10-16 17:06:05,2019-10-16 17:13:54,0,109.37.133.75,100,469,1,2019-10-16 17:13:54,R_1pmz3TXuxbbnKlt,,,,,52.0904998779296875,5.1342010498046875,anonymous,EN,1,9,5,,4,6,4,6,5,5,4,4,4,4,99,99,99,99,99,99,99,99,99,99,99,99,13,4,4,4,4,4,1,1,1,4,7,7,6,4,4,4,3,6,4,4,4,4,1,1564488114
2019-10-16 16:43:24,2019-10-16 17:15:26,0,86.94.104.240,100,1922,1,2019-10-16 17:15:26,R_3DtChST8qUvpXIR,,,,,53.0550994873046875,6.2801971435546875,anonymous,EN,2,33,5,,4,4,4,4,4,4,4,4,4,4,6,5,1,7,4,8,99,99,99,2,9,1,5,4,4,5,4,7,7,6,5,3,6,5,5,5,2,1,1,1,4,4,3,4,1,1547853513
2019-10-16 17:13:21,2019-10-16 17:15:25,0,62.145.204.251,100,124,1,2019-10-16 17:15:27,R_2S65ac7ZzNq3xoO,,,,,52.3538970947265625,4.904205322265625,anonymous,EN,2,24,6,,7,1,1,7,7,1,7,7,7,7,5,1,1,7,3,1,4,6,3,2,4,1,3,7,7,7,7,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,1,1545665549
2019-10-16 17:19:36,2019-10-16 17:21:13,0,213.127.23.111,100,97,1,2019-10-16 17:21:14,R_sHBXUUhdb5iTdSh,,,,,52.3616943359375,4.8668975830078125,anonymous,EN,1,17,7,,5,5,5,5,5,5,5,5,5,5,99,99,99,99,99,99,99,99,99,99,99,99,7,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,1,1484741645
2019-10-16 17:19:02,2019-10-16 17:24:50,0,77.164.193.250,100,348,1,2019-10-16 17:24:50,R_2ykjJsdM0gYlAeP,,,,,52.74420166015625,5.210601806640625,anonymous,EN,1,32,3,,4,3,4,6,4,4,4,4,4,4,99,99,99,99,99,99,99,99,99,2,7,3,4,2,5,1,2,8,8,1,8,1,7,7,2,7,5,5,7,5,1,7,1,4,1,1127117154
2019-10-16 17:22:47,2019-10-16 17:25:50,0,80.246.200.17,100,182,1,2019-10-16 17:25:50,R_yF8EjAdNScjjgt3,,,,,51.4394073486328125,5.4380035400390625,anonymous,EN,1,33,5,,5,4,2,6,5,4,2,3,2,2,99,99,99,7,2,7,99,99,99,2,7,1,3,2,5,2,2,7,5,2,7,8,5,6,4,4,5,5,3,4,4,5,1,1,1,1484759593
2019-10-16 17:26:38,2019-10-16 17:28:54,0,87.212.226.70,100,136,1,2019-10-16 17:28:54,R_3IcA0NwrOTvxPjb,,,,,52.3572998046875,4.8278045654296875,anonymous,EN,2,7,6,,5,2,4,4,4,4,4,4,4,4,99,99,99,99,99,99,99,99,99,3,7,99,1,5,5,5,5,6,5,5,5,6,5,5,6,5,6,5,5,5,4,4,4,4,1,1484734815
2019-10-16 17:32:05,2019-10-16 17:35:41,0,217.122.194.91,100,215,1,2019-10-16 17:35:42,R_D0okhSfjOrvN11n,,,,,52.3524017333984375,4.61920166015625,anonymous,EN,2,5,5,,5,4,4,5,5,4,4,4,4,5,99,99,3,5,5,99,4,99,99,2,3,3,2,5,4,2,3,5,4,2,4,3,3,5,3,4,5,5,3,3,5,4,4,3,1,1484726906
2019-10-16 17:28:29,2019-10-16 17:37:03,0,77.160.64.176,100,514,1,2019-10-16 17:37:04,R_2SAcM2YhVJmhPW4,,,,,52.0579986572265625,4.542694091796875,anonymous,EN,1,46,5,,7,7,1,7,1,7,1,4,1,1,6,8,1,7,2,7,2,9,8,2,7,1,5,6,4,5,5,8,8,8,8,8,5,7,6,4,7,6,6,4,7,7,1,3,1,1374553650
2019-10-16 17:36:03,2019-10-16 17:44:02,0,86.82.185.53,100,479,1,2019-10-16 17:44:03,R_3PGCihcaqM8D0YF,,,,,51.9496002197265625,5.2100067138671875,anonymous,EN,2,41,6,,2,5,1,7,4,4,1,2,5,1,4,8,3,7,2,7,7,8,6,2,7,3,3,3,2,2,3,1,5,8,8,1,4,6,7,2,6,1,7,5,7,7,1,3,1,1484774704
2019-10-16 17:39:14,2019-10-16 17:46:01,0,86.91.150.33,100,407,1,2019-10-16 17:46:01,R_3nl8vQE2kGRmH8O,,,,,53.0984039306640625,6.0706024169921875,anonymous,EN,1,12,5,,1,4,3,6,4,5,1,7,4,4,6,5,2,7,4,7,2,9,99,2,7,99,5,4,5,4,5,1,2,1,8,8,2,6,5,4,1,3,1,1,5,5,1,5,1,1624744952
2019-10-16 17:39:17,2019-10-16 17:46:02,0,31.21.83.167,100,404,1,2019-10-16 17:46:02,R_2EsBkWGu3wghn4T,,,,,53.0177001953125,6.5614013671875,anonymous,EN,2,11,5,,4,4,2,6,5,3,3,3,4,3,99,99,99,99,99,99,2,2,6,2,1,3,2,4,5,2,3,1,3,1,1,8,5,5,3,5,5,4,3,4,2,6,1,1,1,1648488204
2019-10-16 17:43:46,2019-10-16 17:49:04,0,77.168.135.61,100,318,1,2019-10-16 17:49:06,R_1mlXBiJltuZjVtt,,,,,53.0200958251953125,6.736602783203125,anonymous,EN,2,20,5,,4,1,4,5,7,1,2,5,3,7,4,8,3,7,4,8,5,99,99,2,7,3,2,4,5,2,3,8,4,1,5,6,5,5,3,5,4,5,6,4,4,4,2,3,1,1580160505
2019-10-16 17:44:09,2019-10-16 17:51:25,0,94.231.246.132,100,436,1,2019-10-16 17:51:26,R_28Bb5o2jcpItTFs,,,,,51.3816070556640625,5.57220458984375,anonymous,EN,2,41,5,,1,1,1,6,2,4,4,4,1,3,99,99,99,7,1,99,99,99,99,2,7,99,1,3,1,6,3,1,2,6,7,6,6,5,4,3,2,4,4,4,6,5,1,1,2,1643718164
2019-10-16 17:50:36,2019-10-16 17:56:03,0,92.108.22.227,100,327,1,2019-10-16 17:56:05,R_3no2DyyzMf9jnFH,,,,,52.4971923828125,4.9380035400390625,anonymous,EN,2,41,3,,6,5,3,6,6,5,5,6,5,5,99,99,99,99,99,99,1,4,99,2,7,3,3,4,4,3,4,2,1,1,6,6,1,4,1,4,1,4,1,3,6,6,1,1,1,1484781085
2019-10-16 17:55:31,2019-10-16 17:57:39,0,86.89.183.135,100,128,1,2019-10-16 17:57:39,R_1FFjFW4cn0TA3mG,,,,,52.652801513671875,5.093597412109375,anonymous,EN,2,5,4,,5,2,4,5,5,3,3,5,3,3,99,99,99,99,99,99,99,99,99,2,99,99,2,2,4,1,4,1,3,3,4,2,5,5,4,2,1,5,6,4,4,5,2,2,2,1587118119
2019-10-16 17:52:53,2019-10-16 17:58:37,0,77.251.212.113,100,344,1,2019-10-16 17:58:37,R_3POaMqH5ENfdlOW,,,,,52.1952972412109375,6.009796142578125,anonymous,EN,1,47,6,,5,5,2,6,4,5,2,6,2,2,6,5,1,7,2,7,2,9,99,2,7,1,10,5,2,6,5,7,2,8,7,7,6,6,5,2,2,2,1,6,6,6,1,2,1,1484727371
2019-10-16 17:58:30,2019-10-16 18:00:05,0,213.127.93.237,100,94,1,2019-10-16 18:00:06,R_1LXRO3PuAGLHErg,,,,,51.92340087890625,4.5193023681640625,anonymous,EN,1,31,4,,4,5,4,4,6,2,2,3,6,5,2,7,4,7,4,8,4,4,3,1,7,3,9,5,7,6,5,6,4,3,2,4,1,5,6,5,6,5,5,6,6,7,6,6,1,1484729636
2019-10-16 18:02:28,2019-10-16 18:06:19,0,84.30.83.134,100,231,1,2019-10-16 18:06:19,R_1DO9nXXm61CvWNc,,,,,50.85040283203125,5.7122955322265625,anonymous,EN,1,36,5,,4,5,6,7,5,5,5,5,5,5,6,5,3,7,2,7,2,9,8,2,7,1,4,4,5,5,4,4,5,2,4,6,5,6,4,5,5,4,4,4,5,4,5,5,1,1545688822
2019-10-16 18:04:58,2019-10-16 18:07:26,0,87.214.84.168,100,148,1,2019-10-16 18:07:27,R_vD39zJr1oL2TOHD,,,,,52.1033935546875,4.278106689453125,anonymous,EN,1,14,5,,1,1,3,6,5,5,5,5,5,5,6,4,1,99,99,99,99,99,99,2,7,1,9,2,5,2,4,8,8,7,5,6,6,5,7,7,5,6,6,6,7,1,1,7,2,1592140238
2019-10-16 18:07:44,2019-10-16 18:10:44,0,145.129.185.78,100,179,1,2019-10-16 18:10:44,R_2zqEpDrTV4CLgPy,,,,,52.7920074462890625,6.938507080078125,anonymous,EN,2,31,5,,6,6,5,6,5,6,6,5,6,5,99,99,99,1,6,99,6,2,7,2,3,99,2,5,6,5,6,6,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,1,1579294479
2019-10-16 18:11:23,2019-10-16 18:14:23,0,86.83.50.239,100,180,1,2019-10-16 18:14:23,R_Uz6SYSwqlbaC4Bb,,,,,51.8957061767578125,4.558807373046875,anonymous,EN,1,23,3,,5,5,6,5,5,5,5,6,5,5,6,8,3,7,2,7,1,9,6,2,7,1,4,4,5,5,6,5,5,5,6,6,6,5,6,5,5,5,5,5,4,5,6,5,1,1484742681
2019-10-16 18:14:06,2019-10-16 18:15:52,0,143.179.57.164,100,106,1,2019-10-16 18:15:53,R_3hc1BIHrhZ7G3mz,,,,,52.3385009765625,4.9167938232421875,anonymous,EN,1,9,7,,5,5,4,5,6,5,6,6,4,2,4,9,8,4,6,5,1,6,8,3,10,6,6,5,4,3,4,3,3,1,7,2,1,6,6,4,4,3,2,1,7,5,4,2,1,1622863506
2019-10-16 18:16:06,2019-10-16 18:18:14,0,143.179.57.164,100,128,1,2019-10-16 18:18:14,R_NWNtc9U66AR5dx7,,,,,52.3385009765625,4.9167938232421875,anonymous,EN,1,8,7,,4,4,1,1,5,2,5,4,1,2,6,4,2,7,5,8,7,10,2,1,10,7,9,4,5,6,4,3,5,5,4,7,4,2,2,1,5,4,2,2,3,6,5,4,1,1622863506
2019-10-16 18:17:26,2019-10-16 18:19:39,0,145.131.137.183,100,133,1,2019-10-16 18:19:40,R_1IzxpgTqwPx1eFe,,,,,51.895294189453125,4.16290283203125,anonymous,EN,2,18,4,,4,5,1,7,1,5,1,6,1,1,99,99,99,99,99,99,99,99,99,2,7,3,2,5,1,5,3,1,1,1,4,7,4,4,1,6,1,1,1,1,7,1,1,1,1,1484741416
2019-10-16 18:19:57,2019-10-16 18:23:37,0,143.179.51.161,100,220,1,2019-10-16 18:23:39,R_w0fJviFamsn18bL,,,,,51.9221038818359375,4.3943939208984375,anonymous,EN,2,6,5,,5,4,1,7,4,7,3,7,7,7,99,99,99,99,99,99,99,99,99,2,99,2,1,5,7,3,5,7,4,1,1,7,3,4,3,4,1,1,1,1,5,6,1,1,1,1572133879
2019-10-16 18:22:41,2019-10-16 18:27:40,0,86.83.38.219,100,299,1,2019-10-16 18:27:40,R_6MztuhjjFkctAIh,,,,,52.76409912109375,6.8863067626953125,anonymous,EN,1,19,6,,5,4,3,5,4,5,3,5,2,3,6,5,1,7,2,7,2,9,8,2,7,3,13,5,3,5,5,5,5,5,4,4,4,5,5,3,5,4,4,4,4,4,2,3,1,1565982463
2019-10-16 18:25:34,2019-10-16 18:28:02,0,86.88.46.151,100,148,1,2019-10-16 18:28:04,R_27OMmulfheTOgKJ,,,,,52.3363037109375,5.6331939697265625,anonymous,EN,1,22,5,,4,6,5,6,7,6,6,5,6,4,6,7,7,5,3,6,4,4,3,7,1,1,3,5,6,5,7,8,8,8,8,8,7,7,7,7,7,7,7,6,6,7,1,6,1,1412804672
2019-10-16 18:29:10,2019-10-16 18:33:33,0,84.104.16.160,100,262,1,2019-10-16 18:33:34,R_3Pb1VFJ34t2n4US,,,,,52.0572967529296875,4.4647064208984375,anonymous,EN,2,45,6,,6,7,1,7,4,5,2,3,2,1,1,99,6,7,99,99,2,4,1,2,9,1,2,1,4,1,1,2,2,7,5,1,4,5,3,5,7,4,3,1,5,5,1,1,1,1513780078
2019-10-16 18:34:38,2019-10-16 18:37:25,0,143.179.15.220,100,166,1,2019-10-16 18:37:25,R_2th7li1TkQrRDWr,,,,,51.92340087890625,4.5193023681640625,anonymous,EN,1,9,6,,4,6,5,6,3,3,2,6,7,6,1,5,3,7,4,7,4,1,3,2,7,3,3,6,4,6,6,4,7,7,6,4,6,5,6,6,5,3,3,3,4,5,4,1,2,1612869436
2019-10-16 18:31:27,2019-10-16 18:40:08,0,84.24.115.134,100,521,1,2019-10-16 18:40:09,R_12hBSm5IUIWylIX,,,,,51.5648040771484375,5.0782012939453125,anonymous,EN,2,27,6,,2,6,2,6,3,5,2,3,2,2,99,99,99,99,99,99,99,99,99,2,7,3,4,5,3,5,5,8,6,4,5,6,5,6,5,5,4,6,5,4,5,6,3,3,1,1484757086
2019-10-16 18:44:33,2019-10-16 18:49:06,0,31.151.98.155,100,273,1,2019-10-16 18:49:08,R_3qk79B8GaKDdpca,,,,,52.2704925537109375,5.13720703125,anonymous,EN,1,34,5,,4,4,4,4,4,4,4,4,4,4,6,3,1,7,2,7,2,1,6,2,7,3,9,4,4,4,4,7,5,4,4,4,5,6,4,5,5,5,3,3,4,4,4,4,1,1565321378
